ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_1458,OPID_2115,ProdID_2115,2017-09-18,62,OnlinePurchase,Purchased a product online
CNTID_1458,OPID_2116,ProdID_2116,2018-05-08,182,OnlinePurchase,Purchased a product online
CNTID_1458,OPID_2117,ProdID_2117,2018-07-05,65,OnlinePurchase,Purchased a product online
CNTID_1459,OPID_2118,ProdID_2118,2017-11-05,167,OnlinePurchase,Purchased a product online
CNTID_1459,OPID_2119,ProdID_2119,2018-11-16,173,OnlinePurchase,Purchased a product online
CNTID_1459,OPID_2120,ProdID_2120,2018-11-22,67,OnlinePurchase,Purchased a product online
CNTID_1459,OPID_2121,ProdID_2121,2019-01-07,53,OnlinePurchase,Purchased a product online
CNTID_1460,OPID_2122,ProdID_2122,2017-07-14,46,OnlinePurchase,Purchased a product online
CNTID_1460,OPID_2123,ProdID_2123,2018-06-28,67,OnlinePurchase,Purchased a product online
CNTID_1460,OPID_2124,ProdID_2124,2018-08-09,36,OnlinePurchase,Purchased a product online
CNTID_1461,OPID_2125,ProdID_2125,2017-03-08,35,OnlinePurchase,Purchased a product online
CNTID_1461,OPID_2126,ProdID_2126,2017-12-25,62,OnlinePurchase,Purchased a product online
CNTID_1461,OPID_2127,ProdID_2127,2018-02-09,123,OnlinePurchase,Purchased a product online
CNTID_1461,OPID_2128,ProdID_2128,2018-05-18,137,OnlinePurchase,Purchased a product online
CNTID_1461,OPID_2129,ProdID_2129,2018-09-01,82,OnlinePurchase,Purchased a product online
CNTID_1464,OPID_2130,ProdID_2130,2017-12-15,124,OnlinePurchase,Purchased a product online
CNTID_1464,OPID_2131,ProdID_2131,2018-09-02,250,OnlinePurchase,Purchased a product online
CNTID_1464,OPID_2132,ProdID_2132,2018-11-13,240,OnlinePurchase,Purchased a product online
CNTID_1465,OPID_2133,ProdID_2133,2017-10-04,52,OnlinePurchase,Purchased a product online
CNTID_1465,OPID_2134,ProdID_2134,2018-11-26,161,OnlinePurchase,Purchased a product online
CNTID_1465,OPID_2135,ProdID_2135,2018-12-30,79,OnlinePurchase,Purchased a product online
CNTID_1465,OPID_2136,ProdID_2136,2019-02-04,248,OnlinePurchase,Purchased a product online
CNTID_1465,OPID_2137,ProdID_2137,2019-02-04,167,OnlinePurchase,Purchased a product online
CNTID_1466,OPID_2138,ProdID_2138,2017-03-25,166,OnlinePurchase,Purchased a product online
CNTID_1466,OPID_2139,ProdID_2139,2017-07-03,120,OnlinePurchase,Purchased a product online
CNTID_1467,OPID_2140,ProdID_2140,2018-06-30,107,OnlinePurchase,Purchased a product online
CNTID_1467,OPID_2141,ProdID_2141,2019-01-30,77,OnlinePurchase,Purchased a product online
CNTID_1467,OPID_2142,ProdID_2142,2019-02-06,67,OnlinePurchase,Purchased a product online
CNTID_1467,OPID_2143,ProdID_2143,2019-02-06,103,OnlinePurchase,Purchased a product online
CNTID_1467,OPID_2144,ProdID_2144,2019-02-06,148,OnlinePurchase,Purchased a product online
CNTID_1468,OPID_2145,ProdID_2145,2018-09-08,190,OnlinePurchase,Purchased a product online
CNTID_1469,OPID_2146,ProdID_2146,2018-04-20,64,OnlinePurchase,Purchased a product online
CNTID_1469,OPID_2147,ProdID_2147,2018-07-12,83,OnlinePurchase,Purchased a product online
CNTID_1469,OPID_2148,ProdID_2148,2018-07-26,239,OnlinePurchase,Purchased a product online
CNTID_1469,OPID_2149,ProdID_2149,2019-01-09,231,OnlinePurchase,Purchased a product online
CNTID_1469,OPID_2150,ProdID_2150,2019-01-22,108,OnlinePurchase,Purchased a product online
CNTID_1470,OPID_2151,ProdID_2151,2018-12-12,115,OnlinePurchase,Purchased a product online
CNTID_1471,OPID_2152,ProdID_2152,2018-09-21,204,OnlinePurchase,Purchased a product online
CNTID_1472,OPID_2153,ProdID_2153,2018-08-19,249,OnlinePurchase,Purchased a product online
CNTID_1473,OPID_2154,ProdID_2154,2017-03-23,219,OnlinePurchase,Purchased a product online
CNTID_1473,OPID_2155,ProdID_2155,2018-11-05,98,OnlinePurchase,Purchased a product online
CNTID_1474,OPID_2156,ProdID_2156,2017-04-26,183,OnlinePurchase,Purchased a product online
CNTID_1474,OPID_2157,ProdID_2157,2017-06-13,86,OnlinePurchase,Purchased a product online
CNTID_1474,OPID_2158,ProdID_2158,2018-03-14,119,OnlinePurchase,Purchased a product online
CNTID_1474,OPID_2159,ProdID_2159,2018-04-21,210,OnlinePurchase,Purchased a product online
CNTID_1474,OPID_2160,ProdID_2160,2018-05-05,156,OnlinePurchase,Purchased a product online
CNTID_1475,OPID_2161,ProdID_2161,2017-01-31,142,OnlinePurchase,Purchased a product online
CNTID_1475,OPID_2162,ProdID_2162,2018-10-10,199,OnlinePurchase,Purchased a product online
CNTID_1476,OPID_2163,ProdID_2163,2018-02-10,223,OnlinePurchase,Purchased a product online
CNTID_1477,OPID_2164,ProdID_2164,2019-01-27,63,OnlinePurchase,Purchased a product online
CNTID_1477,OPID_2165,ProdID_2165,2019-02-03,203,OnlinePurchase,Purchased a product online
CNTID_1477,OPID_2166,ProdID_2166,2019-02-04,133,OnlinePurchase,Purchased a product online
CNTID_1478,OPID_2167,ProdID_2167,2017-10-08,187,OnlinePurchase,Purchased a product online
CNTID_1478,OPID_2168,ProdID_2168,2018-07-15,112,OnlinePurchase,Purchased a product online
CNTID_1478,OPID_2169,ProdID_2169,2019-01-27,218,OnlinePurchase,Purchased a product online
CNTID_1479,OPID_2170,ProdID_2170,2017-08-20,198,OnlinePurchase,Purchased a product online
CNTID_1479,OPID_2171,ProdID_2171,2018-03-16,154,OnlinePurchase,Purchased a product online
CNTID_1480,OPID_2172,ProdID_2172,2018-08-13,241,OnlinePurchase,Purchased a product online
CNTID_1480,OPID_2173,ProdID_2173,2018-12-06,39,OnlinePurchase,Purchased a product online
CNTID_1480,OPID_2174,ProdID_2174,2018-12-08,71,OnlinePurchase,Purchased a product online
CNTID_1480,OPID_2175,ProdID_2175,2019-01-26,114,OnlinePurchase,Purchased a product online
CNTID_1481,OPID_2176,ProdID_2176,2017-12-03,209,OnlinePurchase,Purchased a product online
CNTID_1482,OPID_2177,ProdID_2177,2018-05-13,159,OnlinePurchase,Purchased a product online
CNTID_1482,OPID_2178,ProdID_2178,2018-08-16,221,OnlinePurchase,Purchased a product online
CNTID_1482,OPID_2179,ProdID_2179,2018-09-08,207,OnlinePurchase,Purchased a product online
CNTID_1482,OPID_2180,ProdID_2180,2018-10-27,155,OnlinePurchase,Purchased a product online
CNTID_1483,OPID_2181,ProdID_2181,2018-05-05,114,OnlinePurchase,Purchased a product online
CNTID_1483,OPID_2182,ProdID_2182,2018-08-06,40,OnlinePurchase,Purchased a product online
CNTID_1483,OPID_2183,ProdID_2183,2019-01-24,212,OnlinePurchase,Purchased a product online
CNTID_1483,OPID_2184,ProdID_2184,2019-01-24,134,OnlinePurchase,Purchased a product online
CNTID_1483,OPID_2185,ProdID_2185,2019-02-02,63,OnlinePurchase,Purchased a product online
CNTID_1484,OPID_2186,ProdID_2186,2017-08-14,211,OnlinePurchase,Purchased a product online
CNTID_1484,OPID_2187,ProdID_2187,2018-07-26,195,OnlinePurchase,Purchased a product online
CNTID_1484,OPID_2188,ProdID_2188,2018-09-09,88,OnlinePurchase,Purchased a product online
CNTID_1484,OPID_2189,ProdID_2189,2019-01-26,98,OnlinePurchase,Purchased a product online
CNTID_1484,OPID_2190,ProdID_2190,2019-02-05,159,OnlinePurchase,Purchased a product online
CNTID_1485,OPID_2191,ProdID_2191,2018-06-08,46,OnlinePurchase,Purchased a product online
CNTID_1486,OPID_2192,ProdID_2192,2018-01-23,153,OnlinePurchase,Purchased a product online
CNTID_1486,OPID_2193,ProdID_2193,2018-06-14,92,OnlinePurchase,Purchased a product online
CNTID_1486,OPID_2194,ProdID_2194,2018-11-18,141,OnlinePurchase,Purchased a product online
CNTID_1486,OPID_2195,ProdID_2195,2019-01-21,194,OnlinePurchase,Purchased a product online
CNTID_1486,OPID_2196,ProdID_2196,2019-01-30,206,OnlinePurchase,Purchased a product online
CNTID_1487,OPID_2197,ProdID_2197,2017-09-06,219,OnlinePurchase,Purchased a product online
CNTID_1488,OPID_2198,ProdID_2198,2019-01-07,148,OnlinePurchase,Purchased a product online
CNTID_1488,OPID_2199,ProdID_2199,2019-02-02,232,OnlinePurchase,Purchased a product online
CNTID_1489,OPID_2200,ProdID_2200,2019-01-19,199,OnlinePurchase,Purchased a product online
CNTID_1489,OPID_2201,ProdID_2201,2019-02-02,46,OnlinePurchase,Purchased a product online
CNTID_1489,OPID_2202,ProdID_2202,2019-02-03,34,OnlinePurchase,Purchased a product online
CNTID_1489,OPID_2203,ProdID_2203,2019-02-06,221,OnlinePurchase,Purchased a product online
CNTID_1490,OPID_2204,ProdID_2204,2018-12-04,61,OnlinePurchase,Purchased a product online
CNTID_1490,OPID_2205,ProdID_2205,2019-01-14,124,OnlinePurchase,Purchased a product online
CNTID_1490,OPID_2206,ProdID_2206,2019-02-04,39,OnlinePurchase,Purchased a product online
CNTID_1491,OPID_2207,ProdID_2207,2018-03-29,40,OnlinePurchase,Purchased a product online
CNTID_1491,OPID_2208,ProdID_2208,2018-05-13,139,OnlinePurchase,Purchased a product online
CNTID_1491,OPID_2209,ProdID_2209,2018-05-24,147,OnlinePurchase,Purchased a product online
CNTID_1494,OPID_2210,ProdID_2210,2017-02-22,220,OnlinePurchase,Purchased a product online
CNTID_1494,OPID_2211,ProdID_2211,2017-06-29,113,OnlinePurchase,Purchased a product online
CNTID_1494,OPID_2212,ProdID_2212,2018-06-29,148,OnlinePurchase,Purchased a product online
CNTID_1495,OPID_2213,ProdID_2213,2017-12-08,219,OnlinePurchase,Purchased a product online
CNTID_1495,OPID_2214,ProdID_2214,2018-01-15,107,OnlinePurchase,Purchased a product online
CNTID_1495,OPID_2215,ProdID_2215,2018-10-14,105,OnlinePurchase,Purchased a product online
CNTID_1496,OPID_2216,ProdID_2216,2017-10-07,212,OnlinePurchase,Purchased a product online
CNTID_1497,OPID_2217,ProdID_2217,2017-03-23,130,OnlinePurchase,Purchased a product online
CNTID_1497,OPID_2218,ProdID_2218,2017-10-15,83,OnlinePurchase,Purchased a product online
CNTID_1497,OPID_2219,ProdID_2219,2018-06-23,180,OnlinePurchase,Purchased a product online
CNTID_1497,OPID_2220,ProdID_2220,2018-09-22,161,OnlinePurchase,Purchased a product online
CNTID_1497,OPID_2221,ProdID_2221,2018-10-23,234,OnlinePurchase,Purchased a product online
CNTID_1498,OPID_2222,ProdID_2222,2018-12-26,163,OnlinePurchase,Purchased a product online
CNTID_1498,OPID_2223,ProdID_2223,2018-12-31,250,OnlinePurchase,Purchased a product online
CNTID_1498,OPID_2224,ProdID_2224,2019-01-06,160,OnlinePurchase,Purchased a product online
CNTID_1498,OPID_2225,ProdID_2225,2019-02-01,96,OnlinePurchase,Purchased a product online
CNTID_1499,OPID_2226,ProdID_2226,2018-05-15,228,OnlinePurchase,Purchased a product online
CNTID_1500,OPID_2227,ProdID_2227,2019-01-28,53,OnlinePurchase,Purchased a product online
CNTID_1500,OPID_2228,ProdID_2228,2019-02-04,82,OnlinePurchase,Purchased a product online
CNTID_1500,OPID_2229,ProdID_2229,2019-02-06,243,OnlinePurchase,Purchased a product online
CNTID_1500,OPID_2230,ProdID_2230,2019-02-06,229,OnlinePurchase,Purchased a product online
CNTID_1500,OPID_2231,ProdID_2231,2019-02-06,42,OnlinePurchase,Purchased a product online
CNTID_1501,OPID_2232,ProdID_2232,2017-02-26,55,OnlinePurchase,Purchased a product online
CNTID_1501,OPID_2233,ProdID_2233,2017-03-03,236,OnlinePurchase,Purchased a product online
CNTID_1501,OPID_2234,ProdID_2234,2018-01-14,175,OnlinePurchase,Purchased a product online
CNTID_1502,OPID_2235,ProdID_2235,2018-11-04,170,OnlinePurchase,Purchased a product online
CNTID_1502,OPID_2236,ProdID_2236,2019-01-26,243,OnlinePurchase,Purchased a product online
CNTID_1503,OPID_2237,ProdID_2237,2018-04-07,164,OnlinePurchase,Purchased a product online
CNTID_1503,OPID_2238,ProdID_2238,2018-11-24,212,OnlinePurchase,Purchased a product online
CNTID_1504,OPID_2239,ProdID_2239,2018-01-25,213,OnlinePurchase,Purchased a product online
CNTID_1504,OPID_2240,ProdID_2240,2018-05-28,227,OnlinePurchase,Purchased a product online
CNTID_1504,OPID_2241,ProdID_2241,2018-07-18,236,OnlinePurchase,Purchased a product online
CNTID_1504,OPID_2242,ProdID_2242,2018-09-29,221,OnlinePurchase,Purchased a product online
CNTID_1506,OPID_2243,ProdID_2243,2018-02-27,130,OnlinePurchase,Purchased a product online
CNTID_1506,OPID_2244,ProdID_2244,2019-01-11,161,OnlinePurchase,Purchased a product online
CNTID_1506,OPID_2245,ProdID_2245,2019-02-03,49,OnlinePurchase,Purchased a product online
CNTID_1506,OPID_2246,ProdID_2246,2019-02-03,226,OnlinePurchase,Purchased a product online
CNTID_1507,OPID_2247,ProdID_2247,2017-06-07,248,OnlinePurchase,Purchased a product online
CNTID_1507,OPID_2248,ProdID_2248,2017-11-21,85,OnlinePurchase,Purchased a product online
CNTID_1507,OPID_2249,ProdID_2249,2018-10-21,152,OnlinePurchase,Purchased a product online
CNTID_1507,OPID_2250,ProdID_2250,2018-12-18,138,OnlinePurchase,Purchased a product online
CNTID_1508,OPID_2251,ProdID_2251,2017-09-09,127,OnlinePurchase,Purchased a product online
CNTID_1508,OPID_2252,ProdID_2252,2018-04-06,75,OnlinePurchase,Purchased a product online
CNTID_1508,OPID_2253,ProdID_2253,2018-12-03,226,OnlinePurchase,Purchased a product online
CNTID_1508,OPID_2254,ProdID_2254,2018-12-28,216,OnlinePurchase,Purchased a product online
CNTID_1508,OPID_2255,ProdID_2255,2019-01-20,180,OnlinePurchase,Purchased a product online
CNTID_1509,OPID_2256,ProdID_2256,2018-07-26,225,OnlinePurchase,Purchased a product online
CNTID_1509,OPID_2257,ProdID_2257,2018-09-04,117,OnlinePurchase,Purchased a product online
CNTID_1511,OPID_2258,ProdID_2258,2018-05-29,80,OnlinePurchase,Purchased a product online
CNTID_1512,OPID_2259,ProdID_2259,2018-09-29,195,OnlinePurchase,Purchased a product online
CNTID_1514,OPID_2260,ProdID_2260,2017-09-27,66,OnlinePurchase,Purchased a product online
CNTID_1514,OPID_2261,ProdID_2261,2018-06-17,145,OnlinePurchase,Purchased a product online
CNTID_1515,OPID_2262,ProdID_2262,2017-11-17,218,OnlinePurchase,Purchased a product online
CNTID_1515,OPID_2263,ProdID_2263,2019-01-10,203,OnlinePurchase,Purchased a product online
CNTID_1515,OPID_2264,ProdID_2264,2019-01-29,123,OnlinePurchase,Purchased a product online
CNTID_1516,OPID_2265,ProdID_2265,2017-12-03,105,OnlinePurchase,Purchased a product online
CNTID_1516,OPID_2266,ProdID_2266,2019-01-23,111,OnlinePurchase,Purchased a product online
CNTID_1516,OPID_2267,ProdID_2267,2019-02-06,48,OnlinePurchase,Purchased a product online
CNTID_1518,OPID_2268,ProdID_2268,2017-09-19,139,OnlinePurchase,Purchased a product online
CNTID_1518,OPID_2269,ProdID_2269,2018-09-22,181,OnlinePurchase,Purchased a product online
CNTID_1519,OPID_2270,ProdID_2270,2017-04-21,164,OnlinePurchase,Purchased a product online
CNTID_1519,OPID_2271,ProdID_2271,2018-06-25,42,OnlinePurchase,Purchased a product online
CNTID_1519,OPID_2272,ProdID_2272,2018-08-11,34,OnlinePurchase,Purchased a product online
CNTID_1519,OPID_2273,ProdID_2273,2019-01-12,206,OnlinePurchase,Purchased a product online
CNTID_1521,OPID_2274,ProdID_2274,2018-10-20,104,OnlinePurchase,Purchased a product online
CNTID_1521,OPID_2275,ProdID_2275,2019-01-11,42,OnlinePurchase,Purchased a product online
CNTID_1521,OPID_2276,ProdID_2276,2019-01-15,183,OnlinePurchase,Purchased a product online
CNTID_1521,OPID_2277,ProdID_2277,2019-02-03,100,OnlinePurchase,Purchased a product online
CNTID_1522,OPID_2278,ProdID_2278,2018-08-10,97,OnlinePurchase,Purchased a product online
CNTID_1522,OPID_2279,ProdID_2279,2018-08-20,175,OnlinePurchase,Purchased a product online
CNTID_1522,OPID_2280,ProdID_2280,2018-09-13,181,OnlinePurchase,Purchased a product online
CNTID_1523,OPID_2281,ProdID_2281,2018-08-02,106,OnlinePurchase,Purchased a product online
CNTID_1523,OPID_2282,ProdID_2282,2019-01-30,187,OnlinePurchase,Purchased a product online
CNTID_1523,OPID_2283,ProdID_2283,2019-02-03,80,OnlinePurchase,Purchased a product online
CNTID_1523,OPID_2284,ProdID_2284,2019-02-03,203,OnlinePurchase,Purchased a product online
CNTID_1523,OPID_2285,ProdID_2285,2019-02-03,161,OnlinePurchase,Purchased a product online
CNTID_1526,OPID_2286,ProdID_2286,2017-10-21,107,OnlinePurchase,Purchased a product online
CNTID_1526,OPID_2287,ProdID_2287,2017-11-05,248,OnlinePurchase,Purchased a product online
CNTID_1526,OPID_2288,ProdID_2288,2018-09-24,147,OnlinePurchase,Purchased a product online
CNTID_1526,OPID_2289,ProdID_2289,2018-11-18,214,OnlinePurchase,Purchased a product online
CNTID_1526,OPID_2290,ProdID_2290,2018-11-21,239,OnlinePurchase,Purchased a product online
CNTID_1527,OPID_2291,ProdID_2291,2018-03-01,50,OnlinePurchase,Purchased a product online
CNTID_1528,OPID_2292,ProdID_2292,2018-10-15,91,OnlinePurchase,Purchased a product online
CNTID_1528,OPID_2293,ProdID_2293,2018-12-07,58,OnlinePurchase,Purchased a product online
CNTID_1529,OPID_2294,ProdID_2294,2017-11-07,178,OnlinePurchase,Purchased a product online
CNTID_1530,OPID_2295,ProdID_2295,2017-04-24,36,OnlinePurchase,Purchased a product online
CNTID_1530,OPID_2296,ProdID_2296,2018-04-22,90,OnlinePurchase,Purchased a product online
CNTID_1530,OPID_2297,ProdID_2297,2018-08-26,101,OnlinePurchase,Purchased a product online
CNTID_1530,OPID_2298,ProdID_2298,2019-01-04,32,OnlinePurchase,Purchased a product online
CNTID_1531,OPID_2299,ProdID_2299,2017-01-27,141,OnlinePurchase,Purchased a product online
CNTID_1531,OPID_2300,ProdID_2300,2018-04-30,229,OnlinePurchase,Purchased a product online
CNTID_1531,OPID_2301,ProdID_2301,2018-12-27,224,OnlinePurchase,Purchased a product online
CNTID_1531,OPID_2302,ProdID_2302,2019-01-31,217,OnlinePurchase,Purchased a product online
CNTID_1533,OPID_2303,ProdID_2303,2018-01-24,72,OnlinePurchase,Purchased a product online
CNTID_1533,OPID_2304,ProdID_2304,2018-12-14,42,OnlinePurchase,Purchased a product online
CNTID_1533,OPID_2305,ProdID_2305,2018-12-24,51,OnlinePurchase,Purchased a product online
CNTID_1534,OPID_2306,ProdID_2306,2019-01-01,165,OnlinePurchase,Purchased a product online
CNTID_1534,OPID_2307,ProdID_2307,2019-01-30,118,OnlinePurchase,Purchased a product online
CNTID_1534,OPID_2308,ProdID_2308,2019-01-31,250,OnlinePurchase,Purchased a product online
CNTID_1534,OPID_2309,ProdID_2309,2019-02-04,76,OnlinePurchase,Purchased a product online
CNTID_1534,OPID_2310,ProdID_2310,2019-02-06,151,OnlinePurchase,Purchased a product online
CNTID_1537,OPID_2311,ProdID_2311,2017-08-29,235,OnlinePurchase,Purchased a product online
CNTID_1538,OPID_2312,ProdID_2312,2017-07-09,161,OnlinePurchase,Purchased a product online
CNTID_1540,OPID_2313,ProdID_2313,2017-10-27,215,OnlinePurchase,Purchased a product online
CNTID_1540,OPID_2314,ProdID_2314,2019-01-06,141,OnlinePurchase,Purchased a product online
CNTID_1540,OPID_2315,ProdID_2315,2019-01-17,226,OnlinePurchase,Purchased a product online
CNTID_1540,OPID_2316,ProdID_2316,2019-01-23,113,OnlinePurchase,Purchased a product online
CNTID_1541,OPID_2317,ProdID_2317,2018-10-29,234,OnlinePurchase,Purchased a product online
CNTID_1541,OPID_2318,ProdID_2318,2018-11-14,42,OnlinePurchase,Purchased a product online
CNTID_1542,OPID_2319,ProdID_2319,2018-06-28,64,OnlinePurchase,Purchased a product online
CNTID_1543,OPID_2320,ProdID_2320,2017-11-03,154,OnlinePurchase,Purchased a product online
CNTID_1543,OPID_2321,ProdID_2321,2018-01-24,75,OnlinePurchase,Purchased a product online
CNTID_1543,OPID_2322,ProdID_2322,2018-02-01,223,OnlinePurchase,Purchased a product online
CNTID_1544,OPID_2323,ProdID_2323,2018-05-18,100,OnlinePurchase,Purchased a product online
CNTID_1544,OPID_2324,ProdID_2324,2018-07-08,206,OnlinePurchase,Purchased a product online
CNTID_1544,OPID_2325,ProdID_2325,2018-11-28,113,OnlinePurchase,Purchased a product online
CNTID_1544,OPID_2326,ProdID_2326,2018-12-02,217,OnlinePurchase,Purchased a product online
CNTID_1544,OPID_2327,ProdID_2327,2019-01-12,215,OnlinePurchase,Purchased a product online
